Year, Month, EcoregionIndex, SpeciesName, CohortAge, CohortWoodB, CohortLeafB, MortalityAGEwood, MortalityAGEleaf, MortalityBIOwood, MortalityBIOleaf, mineralNalloc, resorbedNalloc, limitLAI, limitH20, limitT, limitCapacity, limitN, maxNPP, Bmax, Bsite, Bcohort, soilTemp, actualWoodNPP, actualLeafNPP, deltaWood, deltaLeaf, totalMortalityWood, totalMortalityLeaf, resorbedNused, mineralNused, Ndemand,
5, 1, 2, acerrubr, 15, 997.7, 0.0, 0.01, 0.00, 2.99, 0.00, 5.56, 1.82, 0.47, 1.00, 0.00, 0.99, 1.00, 200, 15000, 997, 997.7, -11.7, 0.00, 0.00, -3.00, 0.00, 3.00, 0.00,0.00, 0.00, 0.00
5, 2, 2, acerrubr, 15, 994.7, 0.0, 0.01, 0.00, 2.98, 0.00, 5.51, 1.82, 0.47, 1.00, 0.00, 0.99, 1.00, 200, 15000, 994, 994.7, -9.8, 0.00, 0.00, -2.99, 0.00, 2.99, 0.00,0.00, 0.00, 0.00
5, 3, 2, acerrubr, 15, 991.7, 0.0, 0.01, 0.00, 2.98, 0.00, 5.59, 1.82, 0.47, 1.00, 0.00, 0.99, 1.00, 200, 15000, 991, 991.7, -3.9, 0.00, 0.00, -2.99, 0.00, 2.99, 0.00,0.00, 0.00, 0.00
5, 4, 2, acerrubr, 15, 988.7, 0.0, 0.01, 0.00, 2.97, 0.00, 5.72, 1.82, 0.47, 1.00, 0.00, 0.99, 1.00, 200, 15000, 988, 988.7, 4.6, 0.00, 0.00, -2.98, 0.00, 2.98, 0.00,0.00, 0.00, 0.00
5, 5, 2, acerrubr, 15, 985.7, 0.0, 0.01, 0.00, 2.96, 0.00, 6.10, 1.82, 0.47, 1.00, 0.22, 0.99, 1.00, 200, 15000, 985, 985.7, 11.8, 10.19, 10.19, 7.22, 10.19, 2.97, 0.00,0.40, 0.00, 0.40
5, 6, 2, acerrubr, 15, 993.0, 10.2, 0.01, 0.00, 2.98, 0.00, 6.64, 1.42, 0.48, 0.92, 0.92, 0.99, 1.00, 200, 15000, 1003, 1003.2, 16.9, 40.47, 40.47, 37.48, 40.47, 2.99, 0.00,1.42, 0.17, 1.59
5, 7, 2, acerrubr, 15, 1030.4, 50.7, 0.01, 0.00, 3.09, 0.00, 7.12, 0.00, 0.54, 0.82, 1.00, 0.99, 1.00, 200, 15000, 1081, 1081.1, 19.5, 43.35, 43.35, 40.25, 43.35, 3.10, 0.00,0.00, 1.70, 1.70
5, 8, 2, acerrubr, 15, 1070.7, 94.0, 0.01, 0.00, 3.21, 0.00, 6.23, 0.00, 0.59, 1.00, 0.98, 0.99, 1.00, 200, 15000, 1164, 1164.7, 18.3, 57.04, 57.04, 53.82, 57.04, 3.22, 0.00,0.00, 2.24, 2.24
5, 9, 2, acerrubr, 15, 1124.5, 151.0, 0.01, 0.00, 3.37, 75.52, 4.79, 1.97, 0.65, 1.00, 0.50, 0.99, 1.00, 200, 15000, 1275, 1275.6, 13.5, 32.28, 32.28, 28.90, -43.24, 3.39, 75.53,0.00, 1.27, 1.27
5, 10, 2, acerrubr, 15, 1153.4, 107.8, 0.01, 0.00, 3.46, 107.80, 4.06, 1.97, 0.62, 1.00, 0.00, 0.99, 1.00, 200, 15000, 1261, 1261.2, 7.5, 0.00, 0.07, -3.47, -107.74, 3.47, 107.81,0.00, 0.00, 0.00
5, 11, 2, acerrubr, 15, 1149.9, 0.1, 0.01, 0.00, 3.45, 0.07, 4.41, 1.97, 0.51, 1.00, 0.00, 0.99, 1.00, 200, 15000, 1150, 1150.0, -0.8, 0.00, 0.00, -3.46, -0.07, 3.46, 0.07,0.00, 0.00, 0.00
5, 12, 2, acerrubr, 16, 1146.5, 0.0, 0.01, 0.00, 3.44, 0.00, 4.42, 1.97, 0.51, 1.00, 0.00, 0.99, 1.00, 200, 15000, 1146, 1146.5, -8.2, 0.00, 0.00, -3.45, 0.00, 3.45, 0.00,0.00, 0.00, 0.00
10, 1, 2, acerrubr, 16, 1143.0, 0.0, 0.01, 0.00, 3.43, 0.00, 4.48, 1.97, 0.51, 1.00, 0.00, 0.99, 1.00, 200, 15000, 1169, 1143.0, -11.7, 0.00, 0.00, -3.44, 0.00, 3.44, 0.00,0.00, 0.00, 0.00
10, 1, 2, acerrubr, 1, 13.3, 13.3, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.05, 1.00, 0.00, 0.99, 0.00, 200, 15000, 1165, 26.6, -11.7, 0.00, 0.00, -0.04, 0.00, 0.04, 0.00,0.00, 0.00, 0.00
10, 2, 2, acerrubr, 16, 1139.6, 0.0, 0.01, 0.00, 3.42, 0.00, 4.48, 1.97, 0.51, 1.00, 0.00, 0.99, 1.00, 200, 15000, 1165, 1139.6, -9.8, 0.00, 0.00, -3.43, 0.00, 3.43, 0.00,0.00, 0.00, 0.00
10, 2, 2, acerrubr, 1, 13.2, 13.3, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.05, 1.00, 0.00, 0.99, 0.00, 200, 15000, 1162, 26.5, -9.8, 0.00, 0.00, -0.04, 0.00, 0.04, 0.00,0.00, 0.00, 0.00
10, 3, 2, acerrubr, 16, 1136.2, 0.0, 0.01, 0.00, 3.41, 0.00, 4.61, 1.97, 0.51, 1.00, 0.00, 0.99, 1.00, 200, 15000, 1162, 1136.2, -3.9, 0.00, 0.00, -3.42, 0.00, 3.42, 0.00,0.00, 0.00, 0.00
10, 3, 2, acerrubr, 1, 13.2, 13.3, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.05, 1.00, 0.00, 0.99, 0.00, 200, 15000, 1158, 26.5, -3.9, 0.00, 0.00, -0.04, 0.00, 0.04, 0.00,0.00, 0.00, 0.00
10, 4, 2, acerrubr, 16, 1132.7, 0.0, 0.01, 0.00, 3.40, 0.00, 4.77, 1.97, 0.51, 1.00, 0.00, 0.99, 1.00, 200, 15000, 1158, 1132.7, 4.6, 0.00, 0.00, -3.41, 0.00, 3.41, 0.00,0.00, 0.00, 0.00
10, 4, 2, acerrubr, 1, 13.2, 13.3, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.05, 1.00, 0.00, 0.99, 0.00, 200, 15000, 1155, 26.4, 4.6, 0.00, 0.00, -0.04, 0.00, 0.04, 0.00,0.00, 0.00, 0.00
10, 5, 2, acerrubr, 16, 1129.3, 0.0, 0.01, 0.00, 3.39, 0.00, 5.20, 1.97, 0.51, 1.00, 0.22, 0.99, 1.00, 200, 15000, 1155, 1129.3, 11.8, 11.05, 11.05, 7.65, 11.05, 3.40, 0.00,0.43, 0.00, 0.43
10, 5, 2, acerrubr, 1, 13.1, 13.3, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.05, 1.00, 0.22, 0.99, 0.00, 200, 15000, 1174, 26.4, 11.8, 0.00, 0.00, -0.04, 0.00, 0.04, 0.00,0.00, 0.00, 0.00
10, 6, 2, acerrubr, 16, 1137.0, 11.1, 0.01, 0.00, 3.41, 0.00, 5.79, 1.54, 0.52, 0.92, 0.92, 0.99, 1.00, 200, 15000, 1174, 1148.0, 16.9, 43.80, 43.80, 40.37, 43.80, 3.42, 0.00,1.54, 0.18, 1.72
10, 6, 2, acerrubr, 1, 13.1, 13.3, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.05, 0.92, 0.92, 0.99, 0.00, 200, 15000, 1258, 26.4, 16.9, 0.00, 0.00, -0.04, 0.00, 0.04, 0.00,0.00, 0.00, 0.00
10, 7, 2, acerrubr, 16, 1177.3, 54.8, 0.01, 0.00, 3.53, 0.00, 5.63, 0.00, 0.58, 0.82, 1.00, 0.99, 1.00, 200, 15000, 1258, 1232.2, 19.5, 46.49, 46.49, 42.94, 46.49, 3.54, 0.00,0.00, 1.83, 1.83
10, 7, 2, acerrubr, 1, 13.0, 13.3, 0.00, 0.00, 0.04, 0.00, 0.69, 0.00, 0.05, 0.82, 1.00, 0.99, 1.00, 200, 15000, 1347, 26.3, 19.5, 3.71, 3.71, 3.67, 3.71, 0.04, 0.00,0.00, 0.15, 0.15
10, 8, 2, acerrubr, 16, 1220.3, 101.3, 0.01, 0.00, 3.66, 0.00, 4.66, 0.00, 0.63, 1.00, 0.98, 0.99, 1.00, 200, 15000, 1354, 1321.6, 18.3, 60.64, 60.64, 56.96, 60.64, 3.67, 0.00,0.00, 2.38, 2.38
10, 8, 2, acerrubr, 1, 16.7, 17.0, 0.00, 0.00, 0.05, 0.00, 0.57, 0.00, 0.05, 1.00, 0.98, 0.99, 1.00, 200, 15000, 1472, 33.7, 18.3, 4.44, 4.44, 4.39, 4.44, 0.05, 0.00,0.00, 0.17, 0.17
10, 9, 2, acerrubr, 16, 1277.3, 162.0, 0.01, 0.00, 3.83, 80.99, 3.16, 2.11, 0.68, 1.00, 0.50, 0.99, 1.00, 200, 15000, 1481, 1439.2, 13.5, 33.99, 33.99, 30.14, -47.00, 3.85, 80.99,0.00, 1.33, 1.33
10, 9, 2, acerrubr, 1, 21.1, 21.4, 0.00, 0.00, 0.06, 10.71, 0.39, 0.28, 0.05, 1.00, 0.50, 0.99, 1.00, 200, 15000, 1464, 42.5, 13.5, 2.28, 2.28, 2.22, -8.43, 0.06, 10.71,0.00, 0.09, 0.09
10, 10, 2, acerrubr, 16, 1307.4, 115.0, 0.01, 0.00, 3.92, 114.97, 2.44, 2.11, 0.65, 1.00, 0.00, 0.99, 1.00, 200, 15000, 1458, 1422.4, 7.5, 0.00, 0.07, -3.94, -114.91, 3.94, 114.97,0.00, 0.00, 0.00
10, 10, 2, acerrubr, 1, 23.3, 13.0, 0.00, 0.00, 0.07, 13.00, 0.30, 0.28, 0.05, 1.00, 0.00, 0.99, 1.00, 200, 15000, 1339, 36.3, 7.5, 0.00, 0.01, -0.07, -12.99, 0.07, 13.00,0.00, 0.00, 0.00
10, 11, 2, acerrubr, 16, 1303.5, 0.1, 0.01, 0.00, 3.91, 0.07, 2.81, 2.11, 0.55, 1.00, 0.00, 0.99, 1.00, 200, 15000, 1326, 1303.5, -0.8, 0.00, 0.00, -3.92, -0.07, 3.92, 0.07,0.00, 0.00, 0.00
10, 11, 2, acerrubr, 1, 23.3, 0.0, 0.00, 0.00, 0.07, 0.01, 0.34, 0.28, 0.05, 1.00, 0.00, 0.99, 1.00, 200, 15000, 1322, 23.3, -0.8, 0.00, 0.00, -0.07, -0.01, 0.07, 0.01,0.00, 0.00, 0.00
10, 12, 2, acerrubr, 17, 1299.5, 0.0, 0.02, 0.00, 3.90, 0.00, 2.86, 2.11, 0.55, 1.00, 0.00, 0.99, 1.00, 200, 15000, 1322, 1299.5, -8.2, 0.00, 0.00, -3.91, 0.00, 3.91, 0.00,0.00, 0.00, 0.00
10, 12, 2, acerrubr, 2, 23.2, 0.0, 0.00, 0.00, 0.07, 0.00, 0.35, 0.28, 0.05, 1.00, 0.00, 0.99, 1.00, 200, 15000, 1318, 23.2, -8.2, 0.00, 0.00, -0.07, 0.00, 0.07, 0.00,0.00, 0.00, 0.00
10, 1, 2, acerrubr, 17, 1295.6, 0.0, 0.02, 0.00, 3.89, 0.00, 2.96, 2.11, 0.55, 1.00, 0.00, 0.99, 1.00, 200, 15000, 1318, 1295.6, -11.7, 0.00, 0.00, -3.90, 0.00, 3.90, 0.00,0.00, 0.00, 0.00
